,title,time
2284,北京首创置业买壳突破香港融资限制,2013-11-13
2285,安徽徽商银行2013年11月12日正式在港上市和万科为最大的单一股东,2013-11-12
2286,骏豪入北京首个项目多年后动工土地升值逾两百亿,2013-11-11
2287,超1200亿港元香港中海提前两月完成年度目标,2013-11-11
2288,香港金管局伦敦建楼收租涉资25.2亿占50%股权,2013-11-08
2289,香港中原集团主席黎明楷表示香港楼市下跌刚刚开始,2013-11-08
2290,香港金管局动用25亿港元外汇基金投英国地产,2013-11-08
2291,"香港""辣招""见效楼市量价齐跌",2013-11-08
2292,截止2013年10月香港楼市交易清淡中介业务缩水,2013-11-08
2293,香港8年最大规模住宅楼盘湾仔汇准预售,2013-11-08
2294,香港地产商大肆促销刚需族趁机出手,2013-11-07
2295,陈茂波表示香港元朗站物业项目争取在本年度招标,2013-11-07
2296,"评论广州可试行""以限价房养公租房""",2013-11-07
2297,2013年9月香港私人住宅楼价整体回落,2013-11-07
2298,香港外汇储备扫货伦敦楼市,2013-11-07
2299,香港2013年10月房屋买卖总值较2012年同期少六成,2013-11-05
2300,绿地香港向母公司购昆明项目55%股权,2013-10-31
2301,高纬环球表示香港2013年3季度整体投资物业成交额大幅下跌,2013-10-30
2302,香港东力实业折价配股集资收购招商地产项目,2013-10-29
2303,李嘉诚减持新加坡资产2013年7月至10月套现180亿港元,2013-10-29
2304,香港楼市步入调整,2013-10-28
2305,巴克莱看空香港房价预计2015年年底至少跌30%,2013-10-28
2306,广州越秀116亿港元收购创兴银行,2013-10-27
2307,香港2013年新盘落成达7000伙,2013-10-26
2308,莱坊预计2020年北京上海写字楼市场将达供求平衡,2013-10-25
2309,"香港新房陷降价潮二手房成交""跳水""",2013-10-25
2310,香港私人住宅施工量2013年3季度大幅减少56%,2013-10-25
2311,香港2013年第2季私人住宅落成量按季大升,2013-10-25
2312,李嘉诚90亿港元上海售楼和国有金融机构接盘,2013-10-21
2313,香港运输及房屋局局长访京商谈跨境交通合作,2013-10-18
2314,香港太古地产300亿元瞄准内地商业,2013-10-16
2315,香港旭辉控股指中国楼价涨幅将放缓加大与恒地合作,2013-10-15
2316,香港楼市调控不减辣不微调,2013-10-15
2317,香港楼市将会量价齐跌,2013-10-14
2318,香港将坚持调控楼市辣招,2013-10-14
2319,香港世茂房地产2013年1-9月销售达481亿称10月可达全年目标,2013-10-10
2320,香港华润置地2013年营收至少增六成,2013-10-09
2321,香港太平工业中心连录两宗大手租赁成交,2013-10-09
2322,香港2013年9月住宅成交量环比升8.2%,2013-10-03
2323,专家称香港楼价2014年将下跌15%到20%,2013-10-03
2324,浙江众安房产拟分拆旗下中国新城市于香港上市,2013-10-02
2325,香港特区政府澄清未与恒基地产达成补地价协定,2013-10-02
2326,香港商业和住宅租金被指全球最贵纽约位居第二,2013-09-26
2327,投行看空香港港地产商掀价格战,2013-09-25
2328,截止2013年9月香港楼价与家庭收入比高达12倍,2013-09-24
2329,香港华润置地商业拓展与一二线补地,2013-09-23
2330,截止2013年9月18日香港豪宅地价2周跌两成未来楼市下行压力加剧,2013-09-19
2331,"中国内地""以房养老""可借鉴香港经验",2013-09-18
2332,深圳万科拟为香港子公司3.75亿美元借款提供担保,2013-09-18
2333,"梁振英坚持楼市""辣招""保持香港楼价平稳",2013-09-17
2334,香港九仓与招商局地产联手投得天津河东住宅地作价26.5亿人币,2013-09-13
2335,香港新鸿基截至2013年6月底净利润318亿元,2013-09-13
2336,香港新鸿基称暂不再购大型地块亦无融资计划,2013-09-13
2337,香港楼市调控措施属特定时期特定政策,2013-09-13
2338,"开发商上演""武汉争夺战""和武汉房价还有上涨空间",2013-09-13
2339,新鸿基历来最大投资打造上海浦西第一高楼,2013-09-12
2340,香港房价5年涨134%,2013-09-12
2341,香港大中华地产遭大股东折价34%配售3.54亿股,2013-09-11
2342,香港港资大鳄内地投资冷热不同国际化布局或为分歧主因,2013-09-09
2343,广州越秀地产表示内地2015年才有扩张新城市计划,2013-09-09
2344,越秀地产将加大在香港投资2014年中定方针,2013-09-09
2345,香港世茂房地产2013年1-8月签约410亿,2013-09-09
2346,新鸿基217亿元夺上海总价地王和中介称周边房价有望翻翻,2013-09-07
2347,香港新鸿基地产收购梅艳芳故居涉资1.47亿港元,2013-09-06
2348,会德丰拟为香港两项目寻求贷款筹资12亿美元,2013-09-06
2349,香港私募房地产基金基汇资本进军美国,2013-09-05
2350,香港新鸿基地产217.7亿夺得上海徐家汇新地王,2013-09-05
2351,2013年上半年香港世房销售额同比增长百亿,2013-09-05
2352,"香港""中产""标准为月入3万拥有房产",2013-09-05
2353,香港房市成交再创新低,2013-09-04
2354,2013年7月香港新落成楼盘总值16亿港元,2013-09-04
2355,香港2013年8月楼宇买卖大跌超过五成,2013-09-03
2356,香港利福地产每手2000股入场费4908.99元,2013-09-02
2357,香港利福地产2013年9月2日起招股和旗下物业皆为空置或在建,2013-09-02
2358,香港开发商降价刺激楼市销售,2013-09-02
2359,香港瑞安建业2013年上半年溢利5300万港元,2013-08-29
2360,绿地香港2013年将获母公司大规模注资,2013-08-29
2361,香港联合地产2013年中期纯利5.5亿跌39%,2013-08-29
2362,河南建业省域化战略价值凸显,2013-08-29
2363,十大港股房企2013年上半年销售逾3000亿,2013-08-28
2364,2013年上半年营收148.8亿港元和香港九龙仓继续寻求内房企投资,2013-08-28
2365,香港侨福企业2013年上半年租金收入增加总收入达110万港元,2013-08-28
2366,万科置业香港拟再订立3.75亿美元3.5年期贷款,2013-08-28
2367,香港中渝置地2013年上半年收入13亿港元同比减少64%,2013-08-27
2368,香港建业地产2013年上半年纯利升7.5%至3.57亿元,2013-08-26
2369,香港九龙建业16.49亿港元购保利达控股两附属公司,2013-08-26
2370,香港恒基地产2013年上半年基础盈利跌4%至34.5亿,2013-08-23
2371,香港居屋可补地价可由政府回购,2013-08-23
2372,香港恒基地产2013年中期盈利78亿和李兆基收股息5.6亿,2013-08-23
2373,香港恒基地产2013年上半年赚77亿元和中期每股派息0.32元,2013-08-23
2374,香港恒基地产2013年上半年赚77亿涨逾2%,2013-08-23
2375,香港世房地产2013年上半年纯利34.7亿,2013-08-21
2376,香港2013年7月通胀率同比升4.2%,2013-08-21
2377,香港2013年7月份基本通胀率为4.2%,2013-08-20
2378,北京首创置业2013年上半年营收49亿同比涨四成,2013-08-20
2379,黑石向香港泰升集团发出25亿港元收购要约,2013-08-19
2380,香港太古地产2013年上半年业绩增长15%,2013-08-16
2381,香港2013年上半年经济增长同比升3.1%,2013-08-16
2382,香港太古地产2013年上半年综合溢利69.5亿,2013-08-15
2383,香港世茂房地产2013年1-7月累计合约销售额366亿元,2013-08-10
2384,香港楼价下调压力大,2013-08-09
2385,2012年底香港私人住宅单位空置率近十年来最低,2013-08-09
2386,香港英皇国际料未来一年楼价或跌一成以上,2013-08-08
2387,香港建业地产2013年1-7月售70.1亿元同比上升18%,2013-08-07
2388,香港辣招调控持续将令一半从业员被裁或转行,2013-08-07
2389,朗诗绿色地产在香港借壳上市2013年下半年将连续拿地,2013-08-07
2390,香港盈大地产2013年中期营收跌41%至5亿港元,2013-08-06
2391,香港瑞安2013年1-7月累计合约物业销售额70.44亿元,2013-08-05
2392,香港财政司忧楼市炽热促尽快通过调控措施,2013-08-04
2393,香港奶粉与楼市限购效果明显,2013-08-03
2394,香港兴业及永泰地产分别中标沙田及屯门地,2013-08-02
2395,香港恒隆地产2013年中期纯利跌逾两成,2013-08-01
2396,香港长江实业2013年中期纯利润134亿港元,2013-08-01
2397,香港新鸿基加大内地商业地产投资,2013-08-01
2398,香港恒隆地产2013年上半年基本纯利28.28亿港元,2013-07-31
2399,香港太古地产2013年2季度香港办公物业租金最高增85%,2013-07-30
2400,香港利福国际2013年上半年核心盈利升9%,2013-07-30
2401,香港长实受累新推楼盘少2013年上半年纯利料下降三成,2013-07-30
2402,香港住房拥挤局面有望缓解,2013-07-29
2403,香港绿城中国首试境外定期贷款融资1亿美元,2013-07-26
2404,"香港华润并购方式构建""房地产航母""梦想落空",2013-07-23
2405,香港南丰1.8亿美元购富达来地产信托约30%股权,2013-07-22
2406,香港两大房产商联合打造豪宅,2013-07-18
2407,香港世茂2013年上半年摆脱销售桎梏,2013-07-17
2408,香港市民对政府为楼市降温措施成效信心增,2013-07-17
2409,香港长实称有信心2013年销售超300亿港元,2013-07-17
2410,香港太古地产以逾6400万美元于迈阿密购入土地,2013-07-16
2411,香港中海地产2天69亿拿3宗地,2013-07-12
2412,香港龙湖地产获76亿港元贷款创融资新纪录,2013-07-11
2413,香港恒盛地产2013年上半年售40亿元,2013-07-08
2414,2013年上半年香港世房完成全年目标近六成,2013-07-05
2415,香港2013年6月住宅成交量下跌,2013-07-04
2416,深圳招商地产72亿港元注资香港东力计划终止,2013-07-04
2417,港府或再出招投行唱淡香港楼市,2013-07-03
2418,香港世茂房地产2013年前6月销售325亿元同比增45%,2013-07-03
2419,香港花样年地产首涉酒店房产信托基金,2013-07-03
2420,香港合富辉煌集团进军马来西亚,2013-07-01
2421,香港花样年加码6亿元购宁波世纪华丰余下股权,2013-06-28
2422,大连万达借壳恒力完成香港上市,2013-06-27
2423,"香港楼市""辣招""有效遏楼价",2013-06-26
2424,"香港华懋30亿""破底价""夺将军澳限量地",2013-06-26
2425,中国大陆买家逃离香港楼市出手海外房地产,2013-06-26
2426,珠海格力地产拟在港设立独资子公司,2013-06-25
2427,香港扼杀楼市成交跌入历史最低,2013-06-25
2428,深圳万科海外7.22亿收购香港荃湾西站TW6项目获股东通过,2013-06-24
2429,众安房产拟分拆资产于香港独立上市,2013-06-24
2430,香港房价进入下降通道,2013-06-24
2431,招商地产香港融资平台建设提速,2013-06-22
2432,香港政府2012年启动48个重建项目,2013-06-21
2433,香港2013-2023年房屋供应目标约为44.7万套,2013-06-20
2434,香港东力实业折让36.64%配售筹17.74亿元,2013-06-20
2435,香港太古上调中期票据计划规模上限至50亿美元,2013-06-19
2436,中国海通证券与香港世茂地产达成战略合作,2013-06-17
2437,"国内中小房企赴香港上市""不惜折价""",2013-06-14
2438,香港写字楼租金全球最高,2013-06-14
2439,香港推物业印花税属非常措施,2013-06-13
2440,香港力宝拟17亿新元出售新加坡物业予旗下信托,2013-06-13
2441,中国中海45亿港元香港拿地券商称其未善用资本,2013-06-07
2442,香港楼价2013年4月跌幅扩大,2013-06-07
2443,"香港楼市调控""快准狠""见效",2013-06-06
2444,香港中渝置地2013年1-5月累计合约销售额增89%,2013-06-06
2445,香港富人2014年后将增至13万楼价或将继续飙升,2013-06-05
2446,香港李兆基2013年5月斥逾11亿港元增持恒地称买股胜买楼,2013-06-05
2447,香港长江实业在上海普陀区建设地标城市综合发展项目,2013-06-05
2448,"香港解决公屋""量""较人均居住面积更为迫切",2013-06-05
2449,"中国中海45.4亿港元夺香港启德两""港人港地""土地",2013-06-05
2450,香港楼市泡沫风险不容忽视,2013-06-04
2451,"香港首批""港人港地""受捧将成楼市新指标",2013-06-03
2452,五洲国际香港招股最多募资17.1亿港元,2013-06-03
2453,截止2013年5月31日香港二手楼价指数连续第三周上升累计升0.47%,2013-06-01
2454,香港称双倍印花税收效整体楼市气氛冷却,2013-05-31
2455,合和香港房地产定IPO招股价募54亿港元,2013-05-31
2456,美国房价大升香港港股可靠稳,2013-05-29
2457,香港港金管局上调房贷利率失效重回调控前水平,2013-05-24
2458,香港盈大地产以1.84亿美元购印尼雅加达地块,2013-05-24
2459,香港建业地产发行4亿美元优先票据赎回2015年到期票据,2013-05-23
2460,香港的城市建筑与地产霸权,2013-05-23
2461,香港旭辉或成立合营企业开发杭州奥体地块,2013-05-22
2462,香港小轮通州街项目重建进度,2013-05-20
2463,2013年香港零售地产租金将温和增长,2013-05-20
2464,万科置业购母公司香港地产项目20%权益,2013-05-19
2465,香港预期2013年落成12000个私人住宅单位,2013-05-17
2466,万科置业7.22亿港元收购香港母公司TW6项目20%权益,2013-05-17
2467,报告称香港豪宅价格2013年1季度下跌1.1%,2013-05-16
2468,合和香港地产集资37亿元,2013-05-13
2469,香港2013年1季度非本地买家成交量锐降七成,2013-05-13
2470,合和香港房地产总估值约为456亿,2013-05-11
2471,香港2013年3月住宅楼价跌0.1%,2013-05-10
2472,香港2013年1季度豪宅交易大跌,2013-05-09
2473,香港东力实业为收购提交新上市申请,2013-05-06
2474,香港楼价掉头难言跌势已成需防热钱急进急出,2013-05-04
2475,香港政府推辣招治楼收效,2013-05-03
2476,香港住房债务过高经济存过热风险,2013-05-03
2477,香港太古广场首季租用率达97%,2013-05-02
2478,香港特区政府措施见效二手楼价出现回调,2013-05-01
2479,深圳招商地产启动注资和东力股价大跌10%,2013-04-26
2480,一手楼监管新法将生效和香港新楼销售或现真空期,2013-04-25
2481,深圳招商地产拟借壳东力控股实现在港上市,2013-04-25
2482,深圳招商地产50亿资产注入东力实业,2013-04-25
